id,posted_time,funded_time,lender_count
929855,2015-08-10 10:04:28+00:00,2015-08-28 15:42:37+00:00,18
671094,2014-02-17 12:08:23+00:00,2014-02-19 01:59:36+00:00,16
1257511,2017-03-15 02:06:11+00:00,2017-03-18 18:18:09+00:00,7
667651,2014-02-10 14:14:31+00:00,2014-02-20 14:57:02+00:00,35
995472,2015-12-15 11:34:58+00:00,,73
823647,2015-01-04 01:55:57+00:00,2015-01-05 19:40:50+00:00,26
689111,2014-03-26 04:59:30+00:00,2014-03-26 06:50:18+00:00,6
1134647,2016-08-18 01:47:02+00:00,2016-08-19 15:46:50+00:00,32
1183528,2016-11-11 09:04:39+00:00,2016-11-19 19:31:48+00:00,10
984322,2015-11-24 10:12:04+00:00,2015-12-26 05:34:25+00:00,12
906590,2015-06-23 10:46:11+00:00,2015-06-26 17:04:23+00:00,16
955018,2015-09-29 09:38:07+00:00,2015-10-01 11:36:40+00:00,14
679243,2014-03-04 13:08:02+00:00,2014-03-10 14:55:30+00:00,9
812430,2014-12-09 11:07:20+00:00,2015-01-26 21:56:41+00:00,91
1136190,2016-08-19 17:33:46+00:00,2016-09-15 19:07:37+00:00,10
1304790,2017-05-23 20:36:26+00:00,2017-05-25 21:27:01+00:00,3
1100015,2016-06-15 08:55:29+00:00,2016-06-27 12:51:50+00:00,29
1055096,2016-04-15 17:42:50+00:00,2016-04-25 00:12:43+00:00,15
939981,2015-08-28 11:01:04+00:00,2015-09-03 16:27:13+00:00,7
1264195,2017-03-22 14:39:18+00:00,2017-04-24 00:25:31+00:00,17
676633,2014-02-26 03:09:38+00:00,2014-03-09 04:08:58+00:00,20
1209287,2016-12-22 18:43:06+00:00,2016-12-26 13:28:10+00:00,9
1035496,2016-03-09 07:14:36+00:00,2016-03-18 13:06:28+00:00,10
811767,2014-12-08 09:58:29+00:00,,12
965681,2015-10-20 03:43:25+00:00,2015-10-22 23:37:12+00:00,12
768457,2014-09-15 07:41:33+00:00,2014-10-15 01:52:14+00:00,9
836467,2015-02-05 08:09:48+00:00,2015-02-20 00:37:51+00:00,15
874175,2015-04-23 00:05:16+00:00,2015-04-28 22:03:44+00:00,3
956541,2015-10-01 12:00:12+00:00,2015-10-05 09:12:35+00:00,4
1074932,2016-05-25 05:54:14+00:00,2016-05-29 16:01:03+00:00,1
978771,2015-11-15 02:18:19+00:00,2015-11-17 12:30:20+00:00,7
692695,2014-04-03 05:28:58+00:00,2014-04-08 09:03:08+00:00,4
1308237,2017-05-28 02:42:59+00:00,2017-05-30 01:30:13+00:00,22
1029877,2016-02-26 14:23:52+00:00,2016-03-26 15:57:46+00:00,18
1206740,2016-12-20 07:38:36+00:00,2016-12-27 17:30:52+00:00,6
1258951,2017-03-16 08:58:08+00:00,,12
1320655,2017-06-15 15:24:53+00:00,2017-06-24 11:15:11+00:00,7
658931,2014-01-18 12:07:52+00:00,2014-01-20 03:35:54+00:00,23
1174254,2016-10-25 11:04:01+00:00,2016-11-06 14:59:37+00:00,14
976899,2015-11-11 08:59:13+00:00,2015-11-22 03:37:17+00:00,22
776434,2014-09-29 14:22:45+00:00,2014-10-22 21:35:39+00:00,29
771309,2014-09-18 21:04:55+00:00,2014-09-27 18:54:15+00:00,2
903357,2015-06-17 11:56:31+00:00,2015-07-06 17:52:14+00:00,35
1136934,2016-08-22 02:09:26+00:00,2016-08-31 12:38:28+00:00,61
933649,2015-08-18 02:55:27+00:00,2015-09-10 19:01:18+00:00,21
1188196,2016-11-18 23:05:34+00:00,2016-11-23 17:23:25+00:00,28
1321279,2017-06-16 09:09:09+00:00,2017-06-25 12:39:52+00:00,7
1047619,2016-03-31 15:02:08+00:00,2016-04-22 01:26:33+00:00,209
722406,2014-06-10 01:13:50+00:00,2014-06-17 15:25:33+00:00,27
849599,2015-03-03 08:40:32+00:00,2015-04-02 10:19:07+00:00,18
988925,2015-12-02 06:27:55+00:00,2015-12-22 16:47:43+00:00,7
1040785,2016-03-18 08:37:19+00:00,2016-03-25 13:53:18+00:00,10
725571,2014-06-16 13:33:33+00:00,2014-06-23 13:07:56+00:00,18
1170966,2016-10-19 15:54:15+00:00,2016-10-25 01:41:48+00:00,14
811959,2014-12-08 16:08:26+00:00,2015-01-19 22:44:22+00:00,16
774288,2014-09-24 17:56:54+00:00,2014-10-29 20:18:55+00:00,13
1150569,2016-09-15 04:40:44+00:00,2016-10-17 14:26:32+00:00,36
836830,2015-02-06 04:10:44+00:00,2015-02-20 11:40:00+00:00,12
690251,2014-03-28 03:22:14+00:00,2014-04-17 18:23:06+00:00,58
915474,2015-07-09 22:54:14+00:00,2015-07-24 14:26:03+00:00,16
724710,2014-06-13 15:20:25+00:00,2014-06-23 16:49:42+00:00,21
843445,2015-02-19 12:24:54+00:00,2015-03-18 06:35:59+00:00,33
788876,2014-10-24 18:22:38+00:00,,7
690990,2014-03-29 18:22:02+00:00,2014-04-20 14:29:40+00:00,16
901360,2015-06-14 05:23:56+00:00,2015-06-19 13:49:33+00:00,8
659600,2014-01-21 00:50:05+00:00,2014-03-17 14:54:40+00:00,37
691507,2014-03-31 15:02:45+00:00,2014-04-13 12:36:49+00:00,57
1197924,2016-12-02 22:09:29+00:00,,8
1236218,2017-02-10 20:45:32+00:00,2017-02-13 01:56:58+00:00,12
1119102,2016-07-19 14:19:31+00:00,2016-08-17 16:36:48+00:00,13
729207,2014-06-23 10:54:33+00:00,2014-06-30 18:12:06+00:00,50
1118715,2016-07-19 06:28:07+00:00,2016-07-28 00:12:03+00:00,4
996284,2015-12-17 06:44:56+00:00,2015-12-22 16:48:12+00:00,27
984371,2015-11-24 11:30:10+00:00,2015-12-27 16:55:42+00:00,21
1044606,2016-03-27 23:30:45+00:00,2016-03-31 11:14:49+00:00,10
1231120,2017-02-02 08:59:11+00:00,2017-02-03 14:10:05+00:00,5
663125,2014-01-28 18:18:23+00:00,2014-01-31 22:33:03+00:00,8
1249010,2017-03-02 03:50:07+00:00,2017-03-09 01:20:13+00:00,3
1322946,2017-06-19 17:40:45+00:00,2017-06-22 03:46:53+00:00,10
1317341,2017-06-09 21:05:26+00:00,2017-06-26 09:27:52+00:00,13
1289234,2017-04-28 21:53:07+00:00,2017-05-07 04:41:51+00:00,7
686873,2014-03-20 22:06:57+00:00,2014-03-23 21:53:56+00:00,47
1071216,2016-05-18 16:32:04+00:00,2016-05-22 17:46:46+00:00,35
679681,2014-03-05 11:45:21+00:00,2014-03-09 06:48:15+00:00,16
784194,2014-10-16 10:56:35+00:00,2014-11-17 13:21:24+00:00,5
1083155,2014-09-04 10:20:16+00:00,2014-09-21 13:52:03+00:00,13
986218,2015-11-26 19:47:17+00:00,2015-12-04 20:42:25+00:00,20
1111263,2016-07-04 13:08:20+00:00,2016-07-20 00:55:36+00:00,68
937648,2015-08-24 15:42:58+00:00,2015-08-29 22:16:15+00:00,7
1190849,2016-11-23 05:56:31+00:00,2016-12-28 05:57:38+00:00,13
950655,2015-09-21 07:08:06+00:00,2015-10-14 04:44:17+00:00,6
1323017,2017-06-19 23:19:17+00:00,2017-06-23 04:55:12+00:00,33
1305239,2017-05-24 07:00:38+00:00,2017-05-30 19:32:00+00:00,1
1055222,2016-04-15 22:03:53+00:00,2016-05-09 14:55:14+00:00,16
970559,2015-10-28 19:25:26+00:00,,10
1195122,2016-11-29 06:13:47+00:00,2016-12-05 14:47:19+00:00,11
742068,2014-07-20 21:40:47+00:00,2014-07-31 12:03:40+00:00,58
693202,2014-04-03 22:49:40+00:00,2014-04-14 17:52:34+00:00,10
1147038,2016-09-07 16:03:04+00:00,2016-09-17 19:26:31+00:00,21
655104,2014-01-08 09:01:57+00:00,2014-01-13 18:13:14+00:00,9
1284509,2017-04-24 07:19:44+00:00,2017-05-03 22:51:26+00:00,8
1323405,2017-06-20 07:08:32+00:00,2017-07-01 18:08:50+00:00,19
1017159,2016-02-02 08:32:22+00:00,2016-03-04 01:45:13+00:00,54
1011856,2016-01-21 11:53:19+00:00,2016-01-24 14:01:32+00:00,14
886637,2015-05-17 01:46:05+00:00,2015-05-22 07:02:30+00:00,12
1284943,2017-04-24 19:24:33+00:00,2017-05-11 11:10:03+00:00,55
1266788,2017-03-26 06:12:43+00:00,2017-04-17 15:03:29+00:00,9
854412,2015-03-12 11:36:53+00:00,2015-03-20 21:26:02+00:00,11
1240294,2017-02-17 03:18:55+00:00,2017-02-27 19:19:32+00:00,33
1089883,2015-08-05 06:19:05+00:00,,1
932104,2015-08-14 03:25:41+00:00,2015-08-18 16:29:21+00:00,6
750898,2014-08-07 08:30:46+00:00,2014-08-20 10:02:16+00:00,20
1307700,2017-05-26 11:18:34+00:00,2017-06-14 10:21:57+00:00,5
1035137,2016-03-08 13:57:59+00:00,2016-03-21 04:57:32+00:00,16
943518,2015-09-04 09:12:19+00:00,2015-09-14 20:49:17+00:00,15
1319140,2017-06-13 23:37:33+00:00,2017-06-21 18:25:16+00:00,1
1075527,2016-05-25 21:23:15+00:00,2016-05-30 13:45:58+00:00,8
1140918,2016-08-26 21:44:41+00:00,2016-08-31 01:49:17+00:00,21
722546,2014-06-10 06:25:37+00:00,2014-06-14 21:40:48+00:00,5
1064555,2016-05-05 02:33:45+00:00,2016-05-09 02:10:30+00:00,4
839645,2015-02-12 06:08:00+00:00,,30
943146,2015-09-04 00:59:13+00:00,2015-09-24 01:20:18+00:00,10
982371,2015-11-20 16:34:59+00:00,2015-12-20 01:39:32+00:00,48
1320033,2017-06-15 01:15:45+00:00,2017-06-23 14:30:10+00:00,12
1189779,2016-11-22 04:58:49+00:00,2016-12-26 17:32:10+00:00,13
948607,2015-09-17 01:27:31+00:00,2015-09-19 12:22:31+00:00,12
1029666,2016-02-26 09:00:10+00:00,2016-03-02 17:41:14+00:00,6
1002954,2016-01-02 04:33:18+00:00,2016-01-03 03:00:05+00:00,14
991558,2015-12-08 07:46:09+00:00,2015-12-17 18:42:35+00:00,9
1111349,2016-07-04 17:19:35+00:00,2016-07-22 00:59:24+00:00,43
709042,2014-05-13 03:04:19+00:00,2014-05-17 18:31:24+00:00,6
1187592,2016-11-18 09:18:39+00:00,2016-11-27 16:59:26+00:00,6
759962,2014-08-26 06:14:19+00:00,2014-10-15 15:53:39+00:00,116
846158,2015-02-24 23:57:14+00:00,2015-02-28 23:31:54+00:00,1
1319801,2017-06-14 14:59:09+00:00,2017-06-23 16:38:45+00:00,20
1045575,2016-03-29 08:17:34+00:00,2016-04-03 03:12:25+00:00,6
892081,2015-05-26 10:52:50+00:00,2015-05-29 17:00:27+00:00,14
946724,2015-09-13 06:12:30+00:00,2015-09-28 01:25:31+00:00,5
792462,2014-10-31 11:05:22+00:00,2014-12-17 13:44:38+00:00,6
1332470,2017-07-04 03:52:56+00:00,2017-07-11 20:25:53+00:00,7
1082318,2014-07-28 13:26:46+00:00,2014-07-30 15:17:09+00:00,5
733124,2014-07-01 10:01:43+00:00,2014-07-18 13:56:55+00:00,12
1102736,2016-06-21 00:46:16+00:00,2016-06-26 13:04:41+00:00,4
1168726,2016-10-17 05:59:15+00:00,2016-10-25 10:07:35+00:00,9
1310693,2017-05-31 04:39:54+00:00,2017-06-18 19:34:30+00:00,60
731609,2014-06-27 07:48:54+00:00,2014-07-28 18:42:32+00:00,33
703859,2014-04-28 23:00:54+00:00,2014-06-06 19:39:17+00:00,36
1311881,2017-06-01 09:13:00+00:00,2017-06-16 04:09:59+00:00,9
1298968,2017-05-16 03:07:48+00:00,2017-05-21 23:42:25+00:00,1
1158739,2016-09-27 08:38:49+00:00,2016-10-05 16:09:49+00:00,1
1172041,2016-10-21 07:16:08+00:00,2016-11-21 14:33:23+00:00,6
844006,2015-02-20 07:25:32+00:00,2015-02-25 14:25:40+00:00,13
1024049,2016-02-17 09:28:26+00:00,2016-03-09 01:35:12+00:00,15
1200271,2016-12-07 16:11:51+00:00,2016-12-17 20:45:11+00:00,2
1142911,2016-08-31 07:49:16+00:00,,14
936982,2015-08-22 14:21:25+00:00,2015-08-25 22:12:11+00:00,9
1322116,2017-06-18 19:02:48+00:00,2017-06-30 14:48:48+00:00,11
756055,2014-08-18 22:45:58+00:00,2014-08-29 05:32:44+00:00,12
1130410,2016-08-09 00:37:04+00:00,2016-09-15 03:00:15+00:00,16
1290602,2017-05-02 09:54:37+00:00,2017-05-07 21:28:06+00:00,1
1049128,2016-04-04 12:22:30+00:00,2016-04-22 03:03:22+00:00,13
1197752,2016-12-02 12:03:36+00:00,2016-12-27 22:18:10+00:00,10
1286645,2017-04-26 09:49:29+00:00,2017-05-03 04:17:04+00:00,6
800951,2014-11-19 06:21:36+00:00,2014-11-24 19:49:40+00:00,7
894399,2015-05-29 15:31:43+00:00,,4
1290577,2017-05-02 09:07:53+00:00,2017-05-07 23:22:04+00:00,8
1117034,2016-07-15 12:37:53+00:00,2016-08-17 16:29:27+00:00,27
1324678,2017-06-21 11:30:59+00:00,2017-07-01 15:53:07+00:00,11
1320930,2017-06-16 03:01:12+00:00,2017-06-24 17:28:19+00:00,4
715352,2014-05-23 22:07:51+00:00,2014-07-06 12:36:54+00:00,16
884172,2015-05-13 01:33:24+00:00,2015-05-20 11:29:49+00:00,11
1228027,2017-01-27 06:36:30+00:00,2017-01-28 15:18:59+00:00,7
663887,2014-01-30 09:42:21+00:00,,55
1071753,2016-05-19 11:38:29+00:00,2016-05-24 08:29:12+00:00,3
1034424,2016-03-07 07:54:57+00:00,2016-03-23 03:10:07+00:00,16
1188383,2016-11-20 06:29:57+00:00,2016-11-25 18:16:10+00:00,12
1319405,2017-06-14 06:50:05+00:00,,0
955159,2015-09-29 15:22:14+00:00,2015-10-22 00:55:36+00:00,14
895296,2015-06-02 02:55:44+00:00,2015-06-04 19:43:22+00:00,7
1064982,2016-05-05 14:23:21+00:00,2016-06-07 13:51:47+00:00,21
1043858,2016-03-24 08:41:21+00:00,2016-04-13 09:48:06+00:00,23
1201119,2016-12-08 22:29:04+00:00,2016-12-17 06:16:48+00:00,1
798917,2014-11-15 04:28:59+00:00,2014-11-19 20:54:23+00:00,16
980080,2015-11-17 07:33:35+00:00,2015-11-23 20:34:14+00:00,7
1275523,2017-04-07 11:24:18+00:00,2017-04-18 06:13:20+00:00,12
935787,2015-08-20 12:45:50+00:00,2015-08-25 14:18:39+00:00,13
689050,2014-03-25 22:53:21+00:00,2014-03-31 18:57:58+00:00,12
897156,2015-06-04 20:23:47+00:00,2015-06-24 12:42:57+00:00,16
1275151,2017-04-07 01:05:50+00:00,2017-04-18 09:09:45+00:00,5
1170552,2016-10-19 06:41:59+00:00,,34
859381,2015-03-21 08:41:26+00:00,2015-03-30 13:46:21+00:00,3
994131,2015-12-12 08:37:28+00:00,2016-01-02 05:30:50+00:00,40
689868,2014-03-27 09:58:02+00:00,2014-03-31 22:59:48+00:00,7
855218,2015-03-13 21:00:14+00:00,2015-04-20 12:52:16+00:00,30
739267,2014-07-15 16:06:26+00:00,2014-07-21 22:25:16+00:00,20
1264264,2017-03-22 16:27:48+00:00,2017-03-27 03:28:46+00:00,17
1054401,2016-04-14 12:38:49+00:00,2016-04-23 00:44:08+00:00,5
1272917,2017-04-04 07:54:44+00:00,2017-04-12 04:08:14+00:00,1
830768,2015-01-21 13:51:48+00:00,2015-01-22 18:06:32+00:00,9
767000,2014-09-11 08:08:32+00:00,2014-09-29 23:56:35+00:00,8
783085,2014-10-14 21:45:22+00:00,2014-11-24 21:25:32+00:00,29
1210691,2016-12-26 19:13:05+00:00,2016-12-28 00:04:57+00:00,6
832873,2015-01-27 09:26:38+00:00,2015-01-27 18:10:40+00:00,15
1170947,2016-10-19 15:13:21+00:00,2016-10-25 05:21:35+00:00,43
1299559,2017-05-16 20:53:08+00:00,2017-05-19 13:17:36+00:00,51
1157820,2016-09-26 09:14:56+00:00,2016-10-08 00:20:21+00:00,1
1135764,2016-08-19 08:34:49+00:00,2016-09-01 15:45:28+00:00,178
1119199,2016-07-19 17:31:26+00:00,,12
1125749,2016-07-29 04:13:10+00:00,2016-08-09 16:10:33+00:00,5
773749,2014-09-23 17:40:23+00:00,2014-10-18 05:23:51+00:00,34
917100,2015-07-14 14:07:09+00:00,2015-07-23 04:15:37+00:00,34
886347,2015-05-15 20:01:06+00:00,2015-05-24 18:22:37+00:00,7
1245851,2017-02-24 12:30:33+00:00,2017-03-02 20:23:26+00:00,8
660795,2014-01-23 07:29:06+00:00,2014-01-23 19:10:10+00:00,11
1240642,2017-02-17 07:56:07+00:00,2017-02-23 20:55:35+00:00,7
1287159,2017-04-26 22:54:10+00:00,2017-05-03 17:35:21+00:00,1
946496,2015-09-11 22:31:01+00:00,2015-10-13 17:22:44+00:00,15
977535,2015-11-12 07:22:42+00:00,2015-11-24 15:31:19+00:00,10
1057434,2016-04-20 14:00:01+00:00,2016-05-16 18:37:35+00:00,13
949723,2015-09-18 15:06:53+00:00,2015-09-22 21:32:18+00:00,4
1318127,2017-06-12 15:11:15+00:00,2017-06-23 17:25:07+00:00,27
849793,2015-03-03 13:55:47+00:00,2015-03-07 15:36:50+00:00,9
1039386,2016-03-16 08:29:39+00:00,2016-04-18 12:16:58+00:00,51
670634,2014-02-17 02:18:01+00:00,2014-02-27 13:35:49+00:00,8
907380,2015-06-24 12:36:23+00:00,2015-07-27 04:07:32+00:00,16
738443,2014-07-14 13:13:55+00:00,2014-07-19 18:38:47+00:00,3
1004792,2016-01-06 21:16:22+00:00,2016-01-17 20:58:16+00:00,44
1098136,2016-06-11 16:52:42+00:00,2016-06-18 03:51:59+00:00,24
1008920,2016-01-15 15:53:36+00:00,2016-01-17 19:00:10+00:00,1
992175,2015-12-09 07:14:22+00:00,2015-12-21 00:49:57+00:00,7
1279073,2017-04-13 16:49:28+00:00,2017-05-13 09:10:10+00:00,38
1213723,2016-12-30 16:38:13+00:00,2017-01-09 02:35:28+00:00,21
1310999,2017-05-31 08:56:26+00:00,2017-06-10 21:53:52+00:00,1
940584,2015-08-31 00:57:37+00:00,2015-09-09 18:50:17+00:00,28
1175351,2016-10-26 17:53:56+00:00,2016-10-28 22:10:13+00:00,3
1295775,2017-05-10 15:26:44+00:00,2017-05-17 15:56:48+00:00,13
1059962,2016-04-25 07:39:03+00:00,2016-04-28 22:03:47+00:00,4
1167610,2016-10-03 12:39:29+00:00,2016-10-29 14:02:19+00:00,82
1020260,2016-02-09 15:33:37+00:00,2016-02-14 12:06:00+00:00,23
842556,2015-02-18 04:37:09+00:00,2015-03-19 16:56:24+00:00,35
1186430,2016-11-17 05:25:16+00:00,,8
1031340,2016-03-01 06:28:03+00:00,2016-03-08 01:49:19+00:00,1
717549,2014-05-28 15:47:36+00:00,,9
759354,2014-08-25 06:19:14+00:00,2014-09-28 15:25:13+00:00,20
944387,2015-09-07 16:21:52+00:00,2015-09-09 18:32:47+00:00,14
892758,2015-05-27 10:15:32+00:00,2015-06-25 00:33:47+00:00,23
661290,2014-01-24 06:32:41+00:00,2014-02-25 05:02:29+00:00,5
846458,2015-02-25 07:57:43+00:00,2015-04-08 13:43:06+00:00,154
812667,2014-12-10 06:25:05+00:00,2014-12-25 13:53:41+00:00,19
1193679,2016-11-26 04:35:35+00:00,2016-12-03 02:13:43+00:00,4
1221793,2016-12-06 15:49:03+00:00,2017-02-25 18:05:26+00:00,65
1267510,2017-03-27 10:05:08+00:00,2017-05-06 14:01:54+00:00,13
950618,2015-09-21 06:41:06+00:00,2015-09-24 19:44:41+00:00,7
1098345,2016-06-13 04:14:02+00:00,2016-06-23 12:40:38+00:00,20
1027404,2016-02-23 10:06:07+00:00,2016-02-28 02:01:46+00:00,13
1268006,2017-03-28 02:47:36+00:00,2017-04-18 13:31:53+00:00,10
1093788,2016-06-02 08:40:37+00:00,,2
683113,2014-03-13 10:13:15+00:00,2014-04-11 22:37:55+00:00,24
805885,2014-11-26 07:39:57+00:00,2015-01-10 15:42:10+00:00,95
1319411,2017-06-14 06:55:49+00:00,2017-06-22 04:17:04+00:00,6
1047423,2016-03-31 09:43:41+00:00,2016-04-22 11:23:49+00:00,17
675264,2014-02-24 03:29:12+00:00,2014-02-26 02:20:27+00:00,40
1005977,2016-01-09 00:09:30+00:00,2016-01-28 00:47:29+00:00,26
1006879,2016-01-12 07:55:52+00:00,2016-01-18 00:28:47+00:00,7
705718,2014-05-05 10:03:32+00:00,2014-05-24 19:02:38+00:00,39
749089,2014-08-04 08:23:07+00:00,2014-08-07 12:01:22+00:00,38
776831,2014-09-30 07:22:11+00:00,2014-10-28 14:36:21+00:00,32
707235,2014-05-08 05:36:53+00:00,2014-05-20 16:58:48+00:00,17
775172,2014-09-26 00:28:10+00:00,2014-10-15 18:38:27+00:00,12
1138525,2016-08-24 06:25:44+00:00,2016-09-14 23:31:27+00:00,38
1120804,2016-07-21 13:17:02+00:00,2016-08-14 09:20:11+00:00,18
1239842,2017-02-16 10:07:22+00:00,2017-02-25 00:00:57+00:00,28
1142040,2016-08-29 22:54:26+00:00,2016-09-15 01:09:14+00:00,4
1293966,2017-05-08 04:49:01+00:00,2017-05-13 21:22:58+00:00,8
1086872,2015-01-15 10:59:53+00:00,2015-05-17 23:01:29+00:00,11
1126951,2016-08-01 08:23:48+00:00,2016-09-03 12:09:18+00:00,33
1187842,2016-11-18 11:51:58+00:00,,10
886779,2015-05-18 02:09:36+00:00,2015-05-23 22:34:31+00:00,15
1205664,2016-12-19 05:34:43+00:00,2016-12-23 18:53:25+00:00,9
1182006,2016-11-09 01:27:48+00:00,2016-11-09 16:38:13+00:00,16
771595,2014-09-19 06:05:15+00:00,2014-09-27 14:16:38+00:00,17
695032,2014-04-08 09:51:39+00:00,2014-04-17 21:37:02+00:00,30
1185154,2016-11-15 08:25:24+00:00,2016-12-20 11:49:22+00:00,13
680344,2014-03-06 16:38:39+00:00,2014-03-13 07:10:11+00:00,48
1214508,2017-01-03 12:44:06+00:00,2017-01-03 20:43:43+00:00,17
1247234,2017-02-27 14:02:12+00:00,2017-03-04 20:48:03+00:00,44
821160,2014-12-27 01:48:55+00:00,2015-01-25 14:49:36+00:00,11
1106503,2016-06-27 02:25:54+00:00,2016-07-03 02:27:43+00:00,7
1284021,2017-04-22 06:36:47+00:00,2017-05-01 08:45:07+00:00,7
1295898,2017-05-11 02:08:07+00:00,2017-05-18 18:16:06+00:00,29
935307,2015-08-20 03:35:27+00:00,2015-09-12 17:12:00+00:00,6
1082214,2014-07-21 08:25:10+00:00,2014-08-06 12:52:08+00:00,4
1278393,2017-04-12 12:08:01+00:00,2017-05-15 16:41:01+00:00,46
1131809,2016-08-11 06:35:03+00:00,2016-08-20 13:48:59+00:00,1
812056,2014-12-09 01:59:51+00:00,2014-12-22 18:33:33+00:00,14
741678,2014-07-19 05:59:16+00:00,2014-07-27 00:00:51+00:00,10
1183125,2016-11-10 10:29:49+00:00,2016-12-17 23:00:01+00:00,22
949121,2015-09-17 23:56:59+00:00,2015-09-19 18:41:17+00:00,4
947300,2015-09-14 12:40:34+00:00,2015-10-15 19:38:04+00:00,11
799871,2014-11-17 23:02:27+00:00,2015-01-08 16:41:28+00:00,20
1067761,2016-05-12 08:31:38+00:00,2016-05-30 12:04:37+00:00,16
815147,2014-12-15 21:06:20+00:00,2014-12-31 17:46:52+00:00,5
840430,2015-02-13 07:42:46+00:00,2015-03-18 11:27:48+00:00,40
1023077,2016-02-16 01:14:58+00:00,2016-02-19 17:24:27+00:00,7
801067,2014-11-19 08:42:28+00:00,2014-12-21 18:08:54+00:00,104
1075435,2016-05-25 17:32:10+00:00,2016-05-29 17:21:37+00:00,19
700776,2014-04-22 18:37:00+00:00,2014-04-24 23:46:54+00:00,7
1326196,2017-06-23 03:26:51+00:00,2017-07-03 00:23:06+00:00,7
932914,2015-08-16 06:59:53+00:00,2015-08-30 16:22:27+00:00,9
1144897,2016-09-03 01:26:13+00:00,2016-09-14 20:38:52+00:00,5
1246174,2017-02-24 23:22:23+00:00,2017-03-02 21:48:28+00:00,1
731398,2014-06-26 22:46:13+00:00,2014-07-05 07:12:03+00:00,15
721973,2014-06-09 06:02:49+00:00,2014-07-10 12:11:07+00:00,22
1283126,2017-04-21 06:47:24+00:00,2017-05-29 19:38:56+00:00,33
1116239,2016-07-14 09:17:31+00:00,2016-08-11 16:09:44+00:00,89
1162783,2016-10-05 00:36:28+00:00,2016-10-09 04:42:09+00:00,6
1142252,2016-08-30 07:15:22+00:00,2016-09-19 03:24:04+00:00,11
994973,2015-12-14 18:42:16+00:00,2016-01-10 16:25:12+00:00,32
1107226,2016-06-27 20:58:29+00:00,2016-06-30 02:28:30+00:00,13
1308315,2017-05-28 04:48:18+00:00,,20
878444,2015-04-30 03:49:28+00:00,2015-05-05 02:44:46+00:00,1
1222666,2017-01-19 07:18:33+00:00,2017-01-20 16:59:56+00:00,30
1198967,2016-12-06 06:11:12+00:00,2016-12-21 14:06:17+00:00,8
835672,2015-02-03 16:11:15+00:00,2015-02-04 23:22:29+00:00,5
864980,2015-04-01 07:48:12+00:00,2015-05-08 18:40:26+00:00,30
894484,2015-05-29 18:04:50+00:00,2015-06-07 18:13:10+00:00,13
904510,2015-06-19 05:44:54+00:00,2015-06-23 13:43:40+00:00,7
1053132,2016-04-12 13:41:00+00:00,2016-04-18 14:19:52+00:00,13
1009079,2016-01-15 20:46:28+00:00,2016-01-23 00:02:16+00:00,52
687471,2014-03-21 22:19:35+00:00,2014-03-29 11:20:51+00:00,8
1151975,2016-09-16 17:28:02+00:00,2016-09-22 23:10:17+00:00,11
943951,2015-09-06 03:43:58+00:00,2015-09-28 19:53:25+00:00,9
767906,2014-09-12 16:00:36+00:00,2014-09-22 17:09:50+00:00,15
721334,2014-06-06 13:40:51+00:00,2014-06-25 15:43:32+00:00,16
1279898,2017-04-17 02:47:42+00:00,2017-04-26 09:40:09+00:00,9
978557,2015-11-13 20:31:00+00:00,2015-12-04 13:03:31+00:00,23
709272,2014-05-13 09:49:28+00:00,2014-06-11 05:38:52+00:00,36
1013349,2016-01-25 08:40:40+00:00,2016-01-28 05:02:34+00:00,43
941407,2015-09-01 06:10:41+00:00,2015-09-10 17:29:18+00:00,4
743412,2014-07-23 02:28:17+00:00,2014-07-28 21:02:13+00:00,1
1104655,2016-06-23 01:49:33+00:00,2016-07-23 01:32:55+00:00,9
1233250,2017-02-07 05:34:35+00:00,2017-02-23 00:35:49+00:00,9
738811,2014-07-15 03:28:29+00:00,2014-07-28 23:54:34+00:00,14
734095,2014-07-03 10:29:35+00:00,2014-07-10 11:43:39+00:00,4
1094367,2016-06-03 06:34:56+00:00,2016-07-02 20:17:50+00:00,10
993323,2015-12-11 03:08:36+00:00,2015-12-15 04:00:46+00:00,9
869117,2015-04-13 13:39:28+00:00,2015-04-19 03:40:23+00:00,11
1080793,2014-03-20 18:03:06+00:00,2014-04-17 12:54:45+00:00,8
956970,2015-10-02 06:46:40+00:00,2015-10-08 15:18:38+00:00,1
954485,2015-09-28 12:11:25+00:00,2015-10-02 18:54:06+00:00,3
822953,2014-12-31 14:07:21+00:00,2015-01-22 23:49:19+00:00,11
703677,2014-04-28 15:20:32+00:00,2014-04-30 01:53:39+00:00,1
1248522,2017-03-01 08:39:28+00:00,2017-03-08 23:33:52+00:00,16
1102671,2016-06-20 19:40:29+00:00,2016-07-25 12:22:22+00:00,29
1272561,2017-04-04 01:01:31+00:00,2017-04-10 14:25:18+00:00,1
1218049,2017-01-10 07:04:07+00:00,2017-01-21 19:54:40+00:00,8
995097,2015-12-15 01:58:14+00:00,2015-12-18 00:15:41+00:00,4
795211,2014-11-07 01:58:17+00:00,2014-11-14 20:20:57+00:00,12
663146,2014-01-28 21:00:50+00:00,2014-02-23 20:47:10+00:00,29
812722,2014-12-10 08:00:36+00:00,2014-12-21 20:30:24+00:00,43
1271114,2017-03-31 07:33:53+00:00,2017-04-08 19:09:41+00:00,12
