id,funded_amount,currency,term_in_months
847337,200.0,PHP,8.0
1257429,1050.0,USD,14.0
790670,675.0,PHP,11.0
1225642,400.0,KES,14.0
973967,1500.0,USD,18.0
939064,200.0,KHR,8.0
1040182,975.0,IDR,14.0
985658,1000.0,USD,14.0
851952,425.0,WST,14.0
1121902,2525.0,GTQ,14.0
1120643,500.0,KHR,14.0
731639,225.0,SLL,11.0
1183102,1500.0,USD,16.0
1154955,350.0,USD,14.0
955839,200.0,KES,14.0
1198076,350.0,USD,14.0
687988,275.0,PKR,12.0
1168800,175.0,PHP,8.0
1305949,500.0,USD,14.0
1159893,1000.0,USD,20.0
1200596,900.0,IDR,14.0
747294,250.0,PHP,8.0
1300075,650.0,KES,14.0
1207274,500.0,GHS,10.0
668173,275.0,PHP,12.0
1224187,175.0,PHP,7.0
688466,800.0,GTQ,8.0
1229454,175.0,KHR,8.0
713834,250.0,SLL,6.0
1076376,50.0,USD,20.0
1034085,325.0,PHP,12.0
668391,250.0,KES,14.0
1284236,1025.0,PYG,14.0
1229902,300.0,PKR,14.0
1059275,350.0,COP,14.0
744483,50.0,NGN,18.0
1181383,1450.0,PYG,14.0
1196888,225.0,PHP,7.0
1026430,675.0,INR,43.0
892599,800.0,PHP,8.0
1098416,225.0,PHP,8.0
784099,500.0,IDR,37.0
1112061,1475.0,KHR,14.0
708888,1275.0,PEN,6.0
798781,1425.0,COP,26.0
1111652,500.0,KES,14.0
836172,1550.0,BOB,26.0
1116142,200.0,PHP,9.0
1173205,1175.0,JOD,19.0
664337,250.0,KES,13.0
1155799,125.0,NGN,15.0
708140,1475.0,RWF,9.0
1072820,275.0,COP,12.0
928588,500.0,TJS,14.0
768693,500.0,USD,8.0
1209449,125.0,KHR,8.0
1002751,675.0,PKR,11.0
939276,375.0,PKR,14.0
824734,225.0,KES,14.0
979396,100.0,NGN,14.0
666247,3525.0,BIF,8.0
992662,250.0,PHP,8.0
828827,200.0,PKR,14.0
1215375,2075.0,XOF,10.0
1194122,550.0,PYG,15.0
996831,825.0,KES,11.0
1113389,125.0,NGN,19.0
798326,350.0,PHP,14.0
995307,2000.0,USD,38.0
951795,450.0,COP,14.0
1212959,225.0,COP,15.0
1226400,100.0,KHR,8.0
1119239,425.0,COP,18.0
677511,175.0,PHP,8.0
1198966,875.0,KES,11.0
1303805,175.0,KHR,8.0
726484,725.0,PEN,14.0
908170,1800.0,XOF,8.0
1184156,75.0,PHP,12.0
751024,425.0,YER,6.0
1015271,450.0,KES,14.0
1293358,675.0,XOF,14.0
1043692,175.0,KHR,8.0
1001575,1700.0,USD,12.0
798154,750.0,MXN,6.0
672680,950.0,VND,11.0
729563,125.0,KHR,8.0
1287099,275.0,PHP,14.0
943189,100.0,PHP,4.0
1317515,0.0,KHR,26.0
874705,1000.0,USD,14.0
781533,225.0,PHP,8.0
701500,350.0,NIO,14.0
955684,2500.0,USD,18.0
658326,250.0,PYG,15.0
1144494,75.0,KHR,13.0
1145265,875.0,PHP,26.0
1327970,125.0,KES,14.0
1227033,375.0,LRD,11.0
1239761,1025.0,TJS,14.0
741524,525.0,PHP,8.0
1160228,75.0,IDR,13.0
995630,1500.0,IDR,8.0
1145032,200.0,PHP,8.0
1043415,550.0,COP,21.0
1187025,1375.0,NIO,7.0
1252599,600.0,PHP,8.0
961688,275.0,NGN,14.0
1206104,1100.0,USD,67.0
1133305,800.0,USD,14.0
1113792,200.0,UGX,9.0
851207,700.0,USD,17.0
790891,1000.0,USD,14.0
1203425,350.0,PHP,8.0
1158652,250.0,PHP,11.0
660478,325.0,PHP,8.0
703479,1725.0,GHS,10.0
1237285,150.0,SLL,11.0
851275,125.0,USD,14.0
965066,400.0,PKR,12.0
764953,275.0,PHP,8.0
1240457,250.0,PHP,8.0
714630,4100.0,USD,6.0
1122291,900.0,VND,20.0
773419,1000.0,XOF,8.0
1109047,900.0,VND,20.0
970728,475.0,INR,43.0
914941,800.0,USD,20.0
1246048,1000.0,USD,20.0
1289849,2800.0,PYG,5.0
852580,575.0,HNL,14.0
1111506,1250.0,WST,14.0
673303,275.0,PHP,10.0
1200269,575.0,EGP,14.0
1179298,650.0,TJS,14.0
997982,550.0,PYG,14.0
875628,300.0,RWF,6.0
961300,100.0,PHP,8.0
715662,475.0,PHP,8.0
720510,600.0,USD,15.0
1216492,175.0,KHR,8.0
1221400,500.0,KES,14.0
1210568,1925.0,TJS,14.0
887403,225.0,PHP,8.0
1198893,250.0,PHP,11.0
717653,5150.0,PEN,8.0
841294,1725.0,EUR,22.0
1217446,1000.0,USD,20.0
756811,1725.0,PEN,6.0
1011977,550.0,NIO,14.0
961768,400.0,USD,14.0
1226116,300.0,PKR,11.0
1129590,300.0,UGX,9.0
764050,250.0,KES,14.0
928931,425.0,XOF,10.0
828518,400.0,NIO,15.0
760677,275.0,PHP,5.0
705711,350.0,PHP,6.0
797533,250.0,PHP,15.0
810426,1150.0,AMD,26.0
1146943,1350.0,AMD,85.0
707722,1575.0,COP,27.0
1185913,500.0,KES,14.0
1283475,475.0,XAF,11.0
742799,3875.0,PYG,9.0
853492,275.0,PHP,14.0
1138874,375.0,TRY,11.0
699514,4875.0,PYG,6.0
1091140,10000.0,USD,42.0
970340,400.0,PKR,14.0
1210129,225.0,PHP,11.0
791208,600.0,USD,14.0
1106775,275.0,PHP,8.0
1067638,300.0,KES,14.0
1149998,300.0,KES,8.0
1296908,175.0,MGA,10.0
868512,350.0,PHP,8.0
980484,4500.0,BOB,8.0
764812,800.0,USD,14.0
884053,1000.0,USD,14.0
980566,575.0,PKR,14.0
992717,850.0,VND,17.0
1256234,3350.0,BOB,39.0
748358,175.0,UGX,11.0
1331116,600.0,USD,14.0
750583,275.0,COP,14.0
696580,500.0,KHR,14.0
1287198,1675.0,USD,7.0
933338,975.0,KHR,26.0
1138609,3525.0,ZMW,15.0
1144991,300.0,PKR,14.0
1092955,125.0,PHP,8.0
1134653,1900.0,VND,12.0
1152351,4850.0,PYG,6.0
888385,525.0,KES,14.0
882018,1025.0,KHR,14.0
754055,200.0,PHP,14.0
846105,375.0,NIO,16.0
927165,1000.0,USD,27.0
1108510,200.0,PHP,8.0
879672,500.0,USD,14.0
1248877,925.0,PEN,6.0
1185764,250.0,KES,8.0
1094232,325.0,TJS,38.0
1185735,425.0,PHP,8.0
1074463,400.0,TJS,14.0
1284024,700.0,KHR,14.0
1165170,225.0,PHP,11.0
1173387,4075.0,XOF,10.0
753654,1400.0,GEL,21.0
953155,525.0,GTQ,8.0
1291998,225.0,PHP,5.0
1186904,750.0,USD,20.0
1027116,150.0,PHP,8.0
1209580,1250.0,IDR,14.0
1302818,150.0,KHR,8.0
785626,175.0,PHP,8.0
1016309,625.0,UGX,15.0
998597,1000.0,GTQ,14.0
1319580,1125.0,VND,14.0
1170688,900.0,VND,20.0
917309,4975.0,PYG,6.0
1318975,925.0,MXN,20.0
1240390,300.0,PKR,14.0
1168465,250.0,EGP,14.0
654965,800.0,USD,15.0
1085926,125.0,KES,3.0
951921,300.0,COP,12.0
775714,250.0,USD,7.0
1016778,625.0,KES,11.0
926391,200.0,PKR,14.0
1138793,1000.0,USD,20.0
887530,250.0,PHP,8.0
1092379,75.0,NGN,19.0
1168028,1700.0,AMD,26.0
915201,1425.0,JOD,23.0
1227448,3700.0,USD,8.0
1289449,75.0,HTG,7.0
840702,75.0,XOF,7.0
690172,1025.0,BOB,14.0
1180106,125.0,PHP,8.0
883850,800.0,TJS,50.0
1077136,300.0,UGX,14.0
1025916,50.0,HTG,7.0
817067,225.0,PHP,8.0
1132428,1000.0,USD,14.0
824858,1350.0,USD,73.0
785338,200.0,KHR,8.0
1130158,200.0,TJS,14.0
1246600,1200.0,PHP,8.0
697826,150.0,COP,3.0
968796,100.0,PHP,8.0
1019904,300.0,UGX,7.0
889959,275.0,KES,13.0
783384,300.0,TJS,14.0
1113125,325.0,PHP,5.0
839636,450.0,KES,8.0
1123489,600.0,KES,14.0
1175827,1850.0,USD,8.0
910390,7175.0,MXN,6.0
999397,1175.0,USD,26.0
695653,300.0,KES,32.0
992879,550.0,PHP,14.0
1156176,500.0,KES,14.0
851734,150.0,XOF,10.0
1056271,350.0,PHP,14.0
765313,1325.0,INR,43.0
932152,750.0,KES,14.0
1193106,975.0,MMK,7.0
1182827,250.0,PHP,8.0
709472,875.0,UAH,13.0
703857,1175.0,GTQ,26.0
730736,1075.0,COP,27.0
1066205,500.0,KES,13.0
1251414,2425.0,XOF,10.0
820556,1925.0,AZN,26.0
698114,125.0,PHP,8.0
1066690,275.0,GHS,14.0
1203615,600.0,PEN,7.0
1256463,600.0,WST,6.0
1272754,275.0,PHP,8.0
988268,900.0,TJS,14.0
970049,175.0,PHP,8.0
1135889,325.0,PHP,14.0
832938,450.0,PHP,5.0
1068335,400.0,PKR,14.0
1289363,200.0,PHP,8.0
1187805,225.0,KES,11.0
1088088,125.0,KES,3.0
1108007,400.0,COP,17.0
793090,775.0,USD,21.0
1012061,400.0,EGP,14.0
1238112,300.0,PKR,14.0
957410,250.0,MGA,9.0
924692,225.0,PHP,14.0
1113068,575.0,HTG,8.0
1008094,550.0,PHP,8.0
960400,400.0,TJS,14.0
970108,600.0,IDR,37.0
1314886,450.0,PHP,8.0
816646,575.0,KES,8.0
683732,550.0,XOF,7.0
927126,825.0,USD,26.0
1097103,300.0,PHP,7.0
1158500,200.0,PHP,8.0
1291569,500.0,USD,25.0
1097491,450.0,PHP,8.0
949484,1525.0,NGN,11.0
1231141,100.0,KES,14.0
1135980,300.0,PKR,14.0
1165484,1450.0,USD,20.0
1270513,350.0,SLL,9.0
794153,350.0,KES,13.0
813259,750.0,UGX,11.0
785586,1225.0,PYG,15.0
1246469,125.0,PHP,13.0
1330870,900.0,RWF,6.0
754707,750.0,KHR,13.0
722222,1750.0,EUR,26.0
662390,600.0,RWF,6.0
1029347,275.0,XOF,5.0
1260064,500.0,KES,14.0
658284,550.0,PEN,8.0
840386,850.0,PKR,12.0
1318901,200.0,XOF,10.0
1023300,225.0,PHP,8.0
905613,400.0,PHP,8.0
759956,1100.0,USD,14.0
1149398,400.0,IDR,14.0
1059247,1225.0,PEN,6.0
1214181,200.0,IDR,36.0
1116662,1950.0,USD,10.0
1307174,225.0,PHP,8.0
681442,650.0,USD,38.0
677243,300.0,USD,12.0
927809,500.0,KHR,13.0
842789,600.0,PKR,11.0
1034066,250.0,PHP,11.0
963749,5350.0,PYG,5.0
744518,5075.0,TZS,8.0
1158303,525.0,PHP,7.0
706962,1500.0,USD,9.0
1227445,4350.0,USD,6.0
1194169,650.0,TJS,14.0
1221667,150.0,SLL,11.0
1335852,50.0,PKR,15.0
718169,300.0,USD,13.0
947838,650.0,KES,14.0
715188,1100.0,PEN,14.0
810817,150.0,PHP,8.0
1029180,1000.0,USD,20.0
762393,350.0,PHP,8.0
790929,50.0,NGN,14.0
1134070,125.0,PHP,8.0
1184833,625.0,PHP,8.0
1265834,800.0,KES,9.0
1319402,1500.0,USD,17.0
1205528,250.0,PHP,7.0
918941,250.0,KES,12.0
857803,1150.0,SLL,8.0
787498,75.0,NGN,14.0
1095082,300.0,USD,14.0
1052605,1025.0,BOB,14.0
1245789,250.0,PKR,15.0
759751,750.0,BOB,15.0
1223802,400.0,PKR,14.0
984285,350.0,PHP,8.0
1096367,425.0,BOB,20.0
814371,3350.0,PYG,8.0
1012662,2475.0,PYG,8.0
1306444,250.0,PHP,6.0
953524,1950.0,MWK,6.0
900323,300.0,PKR,14.0
1284171,1500.0,KGS,26.0
1167790,450.0,PHP,20.0
770156,525.0,KES,14.0
991717,600.0,KES,14.0
1179556,600.0,PHP,7.0
1176132,2400.0,BIF,8.0
673109,2725.0,USD,19.0
841472,675.0,KES,10.0
1320400,100.0,MZN,17.0
1167622,300.0,PEN,6.0
1082417,250.0,KES,6.0
1288285,3525.0,PYG,6.0
1195464,450.0,SLL,10.0
839248,450.0,TZS,8.0
1160653,1000.0,USD,20.0
1209384,125.0,PHP,9.0
1116833,3500.0,USD,14.0
1149914,1375.0,IDR,8.0
1124443,325.0,KES,14.0
1153537,1050.0,PHP,14.0
707118,200.0,PHP,60.0
831451,475.0,MXN,8.0
1168798,100.0,KHR,8.0
1116921,450.0,PKR,14.0
894342,200.0,COP,21.0
778057,575.0,KES,13.0
1226944,450.0,BOB,14.0
1009025,350.0,LAK,10.0
928300,700.0,USD,13.0
989626,500.0,KES,14.0
1171430,275.0,TJS,14.0
1239588,125.0,PHP,8.0
1161606,275.0,MGA,10.0
1107185,175.0,COP,15.0
1038539,150.0,PHP,7.0
1236227,575.0,COP,15.0
950263,875.0,USD,6.0
1252560,750.0,IDR,13.0
1042264,250.0,PHP,8.0
924772,550.0,PHP,8.0
1237927,100.0,KHR,8.0
894568,400.0,COP,15.0
1052871,500.0,KES,14.0
1146636,175.0,PHP,8.0
1322822,975.0,KES,20.0
851816,600.0,USD,14.0
661737,2300.0,AZN,12.0
953605,1725.0,PEN,8.0
905096,325.0,COP,15.0
889199,175.0,PHP,8.0
806110,75.0,NGN,14.0
820127,2625.0,BOB,8.0
744984,400.0,MZN,18.0
1114089,400.0,PHP,8.0
892006,275.0,KES,13.0
970784,625.0,PHP,6.0
1011058,600.0,UGX,10.0
1280253,1050.0,USD,15.0
1320656,150.0,SLL,7.0
1075268,4200.0,USD,39.0
1300598,325.0,PHP,25.0
716273,350.0,PHP,8.0
893140,1425.0,NIO,26.0
976737,425.0,PHP,11.0
1023292,125.0,PHP,8.0
1137297,725.0,SLL,8.0
1044537,525.0,USD,16.0
1133527,325.0,PHP,8.0
825988,175.0,XOF,14.0
1087306,125.0,KES,3.0
823520,350.0,PHP,5.0
775985,350.0,PHP,14.0
885197,1500.0,USD,27.0
1082945,125.0,KES,3.0
1126637,175.0,XOF,9.0
1306526,550.0,KHR,26.0
657914,525.0,RWF,6.0
757419,550.0,PEN,14.0
1102211,200.0,KHR,8.0
884010,1500.0,USD,36.0
1121991,300.0,UGX,8.0
1267264,300.0,USD,15.0
879885,225.0,PHP,8.0
689931,575.0,GHS,9.0
829211,5275.0,PYG,8.0
806149,400.0,PKR,14.0
1329020,150.0,PHP,14.0
731064,250.0,KES,14.0
1269242,200.0,PHP,15.0
797338,575.0,KES,13.0
1205140,3125.0,PEN,8.0
998308,1500.0,USD,17.0
884518,275.0,KES,12.0
863017,400.0,COP,15.0
1121969,300.0,PKR,14.0
702316,350.0,PHP,12.0
1103986,250.0,PHP,7.0
1187560,175.0,KHR,8.0
1219231,575.0,UGX,12.0
1202674,525.0,PHP,8.0
1175183,675.0,PEN,14.0
691077,600.0,USD,12.0
1017997,100.0,PHP,8.0
920786,300.0,USD,9.0
718544,725.0,PEN,6.0
969503,250.0,TJS,14.0
1244572,1200.0,USD,10.0
881975,225.0,USD,15.0
780215,1375.0,USD,39.0
786654,1500.0,USD,38.0
1264596,100.0,KHR,8.0
748844,1000.0,USD,15.0
890113,800.0,TJS,14.0
1310199,450.0,TRY,10.0
675301,225.0,PHP,10.0
747339,125.0,TJS,14.0
1008523,3600.0,PYG,7.0
1218329,1375.0,LBP,18.0
873222,600.0,RWF,29.0
1166002,1450.0,BOB,21.0
1131306,675.0,SLL,10.0
1259825,200.0,KHR,8.0
773151,200.0,PHP,26.0
748139,625.0,UGX,14.0
779687,600.0,MWK,20.0
992847,200.0,KES,14.0
852675,775.0,USD,8.0
848453,1650.0,KGS,14.0
921182,1050.0,KHR,14.0
1226862,75.0,KES,11.0
730324,475.0,PHP,12.0
992326,375.0,TJS,14.0
684814,750.0,XOF,7.0
1237676,175.0,IDR,14.0
1202737,450.0,INR,14.0
1313803,425.0,PHP,8.0
666905,1475.0,HNL,22.0
932946,425.0,PHP,8.0
690215,725.0,VND,20.0
864823,1000.0,USD,27.0
705699,225.0,TJS,14.0
1124353,550.0,PHP,8.0
1292446,250.0,PHP,13.0
776136,200.0,PHP,8.0
854920,250.0,USD,14.0
1050043,1100.0,PHP,7.0
1176690,1900.0,AMD,32.0
1107523,325.0,TJS,14.0
966798,275.0,PHP,8.0
1220547,225.0,PHP,8.0
750779,175.0,PHP,8.0
1044079,250.0,XOF,5.0
863901,675.0,UGX,12.0
1183411,275.0,PHP,11.0
974740,3350.0,BOB,10.0
1105494,1000.0,KHR,26.0
952075,625.0,PHP,14.0
1221912,150.0,INR,14.0
1165288,350.0,PKR,14.0
1074223,500.0,PKR,14.0
1220144,4150.0,USD,6.0
781651,375.0,PHP,8.0
1053383,550.0,KES,9.0
1092675,250.0,USD,20.0
1283870,300.0,USD,14.0
1211357,400.0,USD,14.0
972911,175.0,PHP,7.0
1148930,875.0,XAF,25.0
1045706,275.0,KES,9.0
801721,325.0,PHP,11.0
725880,250.0,PHP,60.0
813771,400.0,TJS,14.0
782437,550.0,USD,17.0
1165136,425.0,PHP,13.0
778467,225.0,PHP,8.0
885084,75.0,PHP,7.0
764606,400.0,USD,11.0
976817,300.0,KES,8.0
1185618,325.0,PHP,8.0
732795,525.0,USD,14.0
1064504,75.0,PHP,4.0
803276,675.0,PYG,15.0
1334705,75.0,USD,14.0
955498,825.0,WST,14.0
1032773,225.0,PHP,14.0
861379,1050.0,AMD,26.0
1036199,150.0,PHP,11.0
1246895,450.0,VND,20.0
1153414,175.0,KHR,8.0
1113737,225.0,PHP,8.0
971997,225.0,PHP,5.0
860396,575.0,PHP,7.0
1222980,100.0,KHR,8.0
1121617,500.0,KES,8.0
683510,1000.0,COP,26.0
1108176,325.0,USD,14.0
1177708,1825.0,AMD,38.0
794786,575.0,KES,13.0
1267743,300.0,USD,14.0
1275213,400.0,PHP,5.0
753213,425.0,RWF,7.0
703637,250.0,KES,14.0
701654,225.0,PHP,61.0
1023982,225.0,PHP,11.0
780560,175.0,PHP,8.0
1226112,525.0,KES,11.0
856442,250.0,PHP,7.0
1125463,575.0,HNL,20.0
712688,900.0,JOD,18.0
723510,500.0,USD,8.0
937829,225.0,PHP,7.0
1251926,150.0,KES,14.0
1086901,125.0,KES,3.0
984210,1300.0,EUR,22.0
1041370,1100.0,USD,8.0
841703,500.0,USD,14.0
670020,775.0,GHS,8.0
1098771,1000.0,USD,26.0
852223,1300.0,WST,14.0
1076528,850.0,USD,13.0
856405,925.0,TJS,8.0
804238,1200.0,USD,21.0
1024978,350.0,UGX,22.0
696946,700.0,USD,15.0
833375,150.0,KHR,8.0
699351,125.0,UGX,8.0
877458,800.0,KES,14.0
1258073,300.0,KES,14.0
1152764,800.0,KES,14.0
951084,700.0,USD,20.0
745147,150.0,NGN,18.0
1010366,350.0,PKR,14.0
1286948,1000.0,USD,27.0
704538,1150.0,KES,26.0
897114,500.0,USD,9.0
872175,400.0,PHP,8.0
1287342,3700.0,GTQ,12.0
1063399,475.0,INR,43.0
1210766,900.0,USD,8.0
1108542,1500.0,USD,17.0
1244237,2100.0,CRC,38.0
793695,350.0,KES,13.0
1164932,1200.0,USD,21.0
1192523,125.0,NGN,15.0
1294159,475.0,INR,15.0
1240472,350.0,KES,14.0
912767,975.0,RWF,8.0
986201,500.0,USD,14.0
836477,2025.0,JOD,23.0
1150694,175.0,KHR,8.0
770127,300.0,XOF,15.0
825608,450.0,USD,14.0
657362,3450.0,USD,6.0
731857,1500.0,USD,26.0
1212111,325.0,MXN,14.0
1113296,475.0,KHR,14.0
1283944,225.0,COP,9.0
954377,475.0,MZN,17.0
925193,350.0,COP,27.0
1292278,425.0,PHP,11.0
804631,600.0,COP,21.0
1100050,225.0,LBP,17.0
1045608,225.0,PHP,7.0
1103649,500.0,USD,10.0
1245578,400.0,PHP,13.0
1055652,500.0,PHP,13.0
924908,225.0,PHP,8.0
706510,4725.0,USD,7.0
1317456,150.0,PHP,7.0
1135714,100.0,KHR,8.0
1019603,1650.0,USD,27.0
991467,225.0,PHP,8.0
1188298,500.0,USD,14.0
1064251,575.0,PHP,13.0
1227187,250.0,PHP,8.0
1234045,125.0,PHP,26.0
1147424,825.0,WST,14.0
1227194,225.0,PHP,8.0
816593,400.0,PKR,14.0
1069507,550.0,IDR,14.0
1085651,125.0,KES,3.0
1174122,325.0,PHP,8.0
724007,6075.0,USD,6.0
693703,475.0,NIO,14.0
1254816,1050.0,USD,14.0
810519,1950.0,KES,122.0
744224,1925.0,UGX,14.0
1127485,250.0,UGX,10.0
704712,300.0,UGX,11.0
1055387,200.0,PHP,7.0
1269102,200.0,PHP,5.0
978719,400.0,USD,15.0
978443,11250.0,KES,62.0
1192383,2200.0,USD,8.0
1141070,450.0,UGX,12.0
1144605,125.0,PHP,13.0
1119505,200.0,KES,14.0
947000,200.0,PHP,8.0
1193813,3600.0,PYG,5.0
1063446,225.0,PHP,14.0
1248541,1500.0,USD,9.0
856690,75.0,XOF,6.0
1140048,225.0,PHP,13.0
1122219,250.0,XOF,12.0
998414,800.0,KES,14.0
757969,250.0,PHP,8.0
1000120,1200.0,USD,11.0
697301,300.0,PHP,8.0
1192171,125.0,XOF,7.0
702097,425.0,LRD,11.0
1076274,450.0,PHP,10.0
1253336,325.0,INR,20.0
765970,1175.0,UGX,14.0
793518,850.0,IDR,14.0
873309,800.0,USD,6.0
984976,700.0,TZS,8.0
868991,950.0,KES,10.0
752484,2925.0,XOF,10.0
1165410,50.0,NGN,15.0
1286996,900.0,HTG,10.0
1026136,225.0,INR,43.0
980643,350.0,KES,13.0
1093139,1200.0,USD,25.0
783470,75.0,UGX,6.0
1304373,100.0,KHR,8.0
1263379,175.0,PHP,7.0
758606,500.0,PKR,12.0
727220,800.0,KHR,14.0
946740,200.0,PHP,8.0
1183434,225.0,PHP,8.0
1309476,375.0,PHP,10.0
1173631,500.0,PHP,8.0
969331,325.0,PHP,11.0
881216,500.0,TJS,10.0
1091294,550.0,UGX,14.0
921770,675.0,PHP,5.0
1104791,200.0,PKR,14.0
904247,1000.0,USD,17.0
662955,250.0,LRD,11.0
1215546,275.0,PHP,14.0
749485,125.0,PHP,8.0
1153563,450.0,PKR,14.0
1122163,450.0,LAK,10.0
707801,3425.0,VND,14.0
1161823,600.0,PEN,15.0
1018073,275.0,PHP,8.0
699315,850.0,XOF,7.0
1126015,600.0,UGX,12.0
979505,75.0,NGN,14.0
1107243,0.0,USD,24.0
771328,500.0,USD,8.0
1163497,175.0,PHP,7.0
1107831,225.0,KES,14.0
671381,2000.0,USD,27.0
960693,425.0,TRY,8.0
732663,475.0,KES,8.0
1063502,950.0,LSL,11.0
725354,425.0,PHP,11.0
741949,1000.0,USD,26.0
1095058,100.0,KES,8.0
799503,400.0,TJS,14.0
955544,250.0,INR,43.0
1117121,775.0,USD,7.0
671459,525.0,GTQ,8.0
654733,275.0,UGX,35.0
737257,550.0,COP,20.0
1195955,1525.0,USD,8.0
1191649,675.0,VND,17.0
745867,325.0,KES,50.0
1069788,200.0,COP,25.0
988255,1075.0,PHP,26.0
1222104,300.0,INR,20.0
735717,1450.0,BOB,26.0
1074120,1225.0,VND,8.0
1226294,1500.0,USD,20.0
919748,200.0,PHP,14.0
1043533,1250.0,SLL,8.0
940078,275.0,PHP,8.0
908313,200.0,COP,13.0
836201,1350.0,USD,9.0
822614,2350.0,UGX,8.0
695393,125.0,KES,14.0
1241496,625.0,USD,8.0
731122,500.0,XOF,10.0
886384,650.0,COP,17.0
1179647,425.0,TRY,7.0
809129,800.0,PHP,14.0
1221926,400.0,PKR,14.0
979703,375.0,KHR,20.0
727034,525.0,GTQ,8.0
667831,450.0,PYG,14.0
974111,200.0,COP,14.0
1277093,700.0,USD,17.0
897064,650.0,PEN,13.0
1048100,225.0,PHP,10.0
856884,1200.0,GTQ,38.0
824217,525.0,IDR,60.0
1213795,4550.0,PYG,6.0
1065134,175.0,USD,11.0
947241,300.0,PHP,11.0
725844,1875.0,USD,8.0
1303838,200.0,PHP,8.0
1007299,250.0,PHP,8.0
1053449,1675.0,TJS,10.0
1196148,1000.0,USD,27.0
1005105,550.0,KES,11.0
807376,2850.0,PYG,6.0
1285337,225.0,PHP,12.0
663380,600.0,KES,14.0
1175882,175.0,PHP,8.0
685868,3000.0,USD,26.0
1107941,1250.0,GHS,9.0
832788,1425.0,TJS,14.0
1035942,1675.0,PEN,7.0
1123218,275.0,PHP,14.0
1263919,125.0,PKR,14.0
1219523,4500.0,PEN,6.0
1312608,75.0,NGN,21.0
888662,875.0,RWF,6.0
700366,2000.0,INR,43.0
954353,1375.0,IDR,14.0
663730,200.0,PHP,8.0
1099015,125.0,PHP,8.0
756834,375.0,PEN,14.0
689446,700.0,USD,17.0
1227403,175.0,PHP,8.0
818830,175.0,PHP,15.0
1054267,375.0,PHP,7.0
1048473,225.0,COP,14.0
1059912,2500.0,USD,27.0
1064595,475.0,VND,26.0
990466,500.0,USD,14.0
1311718,150.0,TJS,21.0
849492,250.0,PHP,8.0
814619,225.0,PHP,11.0
1227971,750.0,MMK,9.0
847427,650.0,INR,44.0
1316766,675.0,PKR,11.0
868839,800.0,KGS,14.0
1098425,300.0,KES,14.0
671548,1150.0,MNT,26.0
718633,800.0,HNL,15.0
872216,425.0,WST,14.0
784786,125.0,KHR,8.0
663566,800.0,USD,14.0
1108031,350.0,COP,15.0
1185138,175.0,PHP,8.0
1012649,300.0,PEN,6.0
788847,50.0,NGN,14.0
832301,250.0,PHP,14.0
815801,375.0,NGN,14.0
1144383,200.0,KHR,8.0
908153,200.0,COP,13.0
1017662,400.0,KES,13.0
1319766,50.0,MZN,20.0
921146,225.0,PHP,7.0
1009335,1325.0,KGS,14.0
1281436,250.0,KES,14.0
944198,425.0,PHP,14.0
842638,350.0,PHP,8.0
950144,175.0,PHP,12.0
1179071,675.0,VND,17.0
782885,350.0,KES,13.0
710669,175.0,KES,14.0
1033040,1200.0,USD,26.0
704984,450.0,USD,13.0
730082,500.0,USD,8.0
824360,350.0,PHP,12.0
1210206,550.0,EGP,14.0
908519,550.0,IDR,60.0
813692,625.0,USD,17.0
1222547,425.0,PHP,8.0
824291,375.0,PHP,8.0
804177,300.0,PHP,11.0
1311643,875.0,PKR,11.0
1205255,450.0,TJS,14.0
878192,350.0,USD,12.0
686901,1600.0,USD,6.0
786523,750.0,UGX,12.0
1244723,650.0,TJS,14.0
691923,5475.0,USD,6.0
1174908,325.0,PHP,10.0
1019261,100.0,KES,13.0
1230074,325.0,LRD,11.0
718047,1100.0,PEN,15.0
1152501,525.0,PHP,8.0
665770,2600.0,MZN,20.0
1072791,575.0,USD,13.0
983602,300.0,KES,8.0
655607,1450.0,TJS,14.0
953268,600.0,KHR,14.0
1066577,1500.0,USD,17.0
1154061,900.0,PEN,13.0
812762,225.0,PHP,8.0
700585,250.0,IDR,50.0
813946,1825.0,INR,43.0
1121214,850.0,PHP,8.0
1184878,2900.0,PYG,7.0
932760,225.0,PHP,14.0
1069309,225.0,PHP,8.0
1137009,400.0,TJS,14.0
1209003,300.0,INR,14.0
741454,975.0,HNL,26.0
815910,650.0,HNL,10.0
1316452,575.0,EUR,20.0
1238994,625.0,PEN,9.0
1028714,725.0,KES,11.0
847412,1050.0,XOF,8.0
884341,300.0,PHP,7.0
838954,250.0,PHP,13.0
1255599,175.0,PHP,14.0
1166046,250.0,NGN,15.0
737515,125.0,PHP,7.0
1242830,400.0,WST,14.0
892765,100.0,PHP,8.0
1215408,650.0,USD,11.0
1308400,300.0,XAF,11.0
677766,1200.0,USD,18.0
936254,200.0,KES,14.0
1065054,625.0,PEN,6.0
931772,300.0,KES,14.0
1085806,125.0,KES,3.0
1012282,350.0,PHP,11.0
1295516,300.0,UGX,8.0
1132156,275.0,RWF,38.0
896460,1000.0,PEN,6.0
1016269,1175.0,SBD,14.0
1049541,225.0,PHP,7.0
854504,575.0,JOD,15.0
979321,2300.0,XOF,8.0
1031586,1200.0,USD,7.0
1261096,200.0,PHP,8.0
1299428,500.0,BOB,20.0
1196791,525.0,TJS,21.0
