id,country,region,borrower_genders
1187842,Kenya,Matete-,"female, female, female, female, female, male, female, female"
886779,Philippines,"Minglanilla, Cebu",female
1205664,India,Jaipur,female
1182006,Ecuador,Montecristi,female
771595,Kenya,Meru,female
695032,Palestine,,male
1185154,Philippines,"Hinigaran, Negros Occidental",female
680344,Tanzania,,
1214508,Kenya,Matete,"female, male, female, female, female, female, male, male, male, male, female"
1247234,Uganda,Sembabule,female
821160,Philippines,"Tanjay, Negros Oriental",female
1106503,Cambodia,Battambang,"female, male, female, female"
1284021,Philippines,"Sara, Iloilo",female
1295898,Cambodia,"Kampong Cham province, Kang Meas District","female, female, female"
935307,Philippines,"Bogo, Cebu",female
1082214,Kenya,,female
1278393,Armenia,"Akhlatyan village, Syunik region",female
1131809,Kenya,Thika,female
812056,Philippines,Kabankalan City,male
741678,Philippines,"Kabankalan, Negros Occidental",female
1183125,Tajikistan,Kurgantyube,female
949121,Philippines,"Tacloban City, Leyte",female
947300,Kenya,Mombasa,male
799871,Honduras,"Peña Blanca,Cortes",male
1067761,Kenya,Kisauni,female
815147,Honduras,Choluteca,female
840430,Georgia,Tbilisi,male
1023077,Philippines,"Pontevedra, Negros Occidental",female
801067,Armenia,"Kapan, Syunik region",female
1075435,Peru,Cusco,female
700776,Liberia,Gardnersville,female
1326196,Cambodia,Kandal,"male, female, female, female"
932914,Philippines,"Dumarao, Capiz",female
1144897,Philippines,"Plaridel-Unidos, Plaridel, Misamis Occidental",female
1246174,Philippines,"Taytay, Palawan",female
731398,Colombia,,
721973,Tajikistan,Kanibadam,male
1283126,Tajikistan,Shahrituz,male
1116239,Palestine,Gaza City- Gaza Strip,female
1162783,Philippines,"Catbalogan, Samar",female
1142252,India,Khurda,female
994973,Guatemala,Solola,"female, female, female"
1107226,Guatemala,Suchitepéquez,female
1308315,Cambodia,"Kampong Thom Province, Baray district","female, female, female"
878444,Philippines,"Baybay City, Leyte",female
1222666,Lebanon,Qana,female
1198967,Philippines,"Carcar City, Cebu",female
835672,Nicaragua,Chinandega,male
864980,Kenya,Kericho,male
894484,Mexico,"Nezahualcoyotl, México",male
904510,Philippines,"Binalbagan, Negros Occidental",female
1053132,Kenya,Eldoret,female
1009079,Bolivia,El Alto,female
687471,El Salvador,Sensuntepeque,male
1151975,Peru,Arequipa,male
943951,Philippines,"Taytay, Palawan",female
767906,El Salvador,Osicala,female
721334,Zimbabwe,Buhera,female
1279898,Philippines,"Canlaon, Negros Oriental",female
978557,Haiti,Petit-Goâve,female
709272,Togo,Adidogomé,female
1013349,Armenia,"Vedi, Ararat region",female
941407,Kenya,Msambweni,female
743412,Philippines,"Roxas City, Capiz",female
1104655,Philippines,"San Jose, Antique",female
1233250,Pakistan,Lahore,female
738811,Philippines,"Ramon Magsaysay, Zamboanga del Sur",female
734095,Kenya,Likoni,female
1094367,Kenya,Limuru,female
993323,Philippines,"Numancia, Aklan",female
869117,Philippines,"Dalaguete, Cebu",female
1080793,United States,,male
956970,Pakistan,Multan,female
954485,Togo,Tokoin,female
822953,Yemen,Aden,male
703677,Philippines,"Cordova, Cebu",female
1248522,Jordan,Marka,female
1102671,El Salvador,Osicala,male
1272561,Philippines,"Narra, Palawan",female
1218049,Cambodia,Oddar Meanchey,"female, female, female, female, female"
995097,Philippines,"Banga, Aklan",female
795211,Philippines,"Kabankalan, Negros Occidental",female
663146,Ecuador,Ventanas,male
812722,Uganda,Kampala,female
1271114,Kenya,Nakuru,female
1236172,Cameroon,kedjom Keku Chubali,female
827751,Vietnam,Ho Chi Minh City,female
1073094,Samoa,Solo Solo,female
660390,Sierra Leone,Waterloo2,female
1091995,Indonesia,Tangerang,female
733258,South Africa,Johannesburg,male
1045694,Indonesia,,"female, female, female, female, female, female, female, female, female, female, female, female"
1244809,Myanmar (Burma),Dedaye,"female, male, male, male, female, male, male, male"
1069634,Philippines,"Calatrava, Negros Occidental",female
1227646,Pakistan,Haripur,female
927120,Indonesia,"Kupang, East Nusa Tenggara",female
709087,Philippines,"Bayawan, Negros Oriental",female
873779,Palestine,,male
858464,Peru,Huaycan,"female, female, female, female, female"
824552,Nicaragua,Managua,female
947922,Kenya,Mwambalazi,female
994149,Burkina Faso,"Gounghin, Ouagadougou","female, female, female, female, female, female, female"
1025168,Paraguay,Encarnación,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
689790,Tajikistan,Gonchi,female
861095,Philippines,"Daan Bantayan, Cebu",female
1224160,Philippines,Oroquieta- Oroquieta City,female
1120672,Philippines,"Tubigon, Bohol",female
1192634,El Salvador,Anamoros,female
1199329,Tajikistan,J. Rasulov,female
1281614,Kenya,Webuye,"female, female, female, male, male, female, female, male"
894868,Philippines,"Dumarao, Capiz",female
937593,Uganda,Fort Portal,female
976247,Nigeria,Kaduna,male
822173,Colombia,La Ceja,male
719404,Philippines,"Bacoor, Cavite",male
817076,Tajikistan,Jilikul,female
909711,Palestine,Ramallah City-West Bank,male
859301,El Salvador,Osicala,female
1324252,Philippines,"Cabisera 23, San Antonio, Ilagan, Isabela",male
1039329,Pakistan,Karachi,male
692501,Sierra Leone,Waterloo,female
895501,Tanzania,Dar es Salaam,"female, female"
755422,Jordan,Jabal Alhussein,female
1060724,Philippines,"Numancia, Aklan",female
1142628,Bolivia,,
914459,Tajikistan,Gissar,male
1039546,Pakistan,Okara,female
678014,Sierra Leone,Masuba town,female
856021,India,"Bhubaneswar,Odisha, India","female, female, female, female, female, female"
1141377,Philippines,"Talibon, Bohol",female
984489,Colombia,El Bagre,female
1133789,Pakistan,Rawalpindi,female
1200026,Sierra Leone,Jui,female
1204844,Togo,Tokoin,female
698504,Kenya,Nakuru,male
670754,Kenya,Samburu,female
827449,Kenya,Eldoret,male
1036564,Georgia,Kutaisi,female
1065122,El Salvador,,male
857768,Tanzania,Dar es Salaam,"female, male, male, female"
1218145,Pakistan,Abbottabad,female
1059234,Nicaragua,Masaya,"female, female, female, female"
1210988,India,Nadia,female
1073383,Cambodia,Kompong Thom,"female, female, female, female, female"
864436,Philippines,"Isabela, Negros Occidental",female
680995,Philippines,"Bayawan, Negros Oriental",female
1204230,Tajikistan,Bobojon Gafurov,female
746567,Nigeria,Kaduna,male
1334429,Cambodia,Prey Veng Province,"female, female"
965401,Tanzania,Dar es Salaam,"male, male"
734333,Peru,Oyotún - Chiclayo,male
784271,India,Dhupguri,female
960597,Lebanon,Tayouneh,"female, female, female"
1265113,Kenya,Naivasha,female
795730,Philippines,"Maasin City, Leyte",female
899199,Colombia,Baranoa-Atlàntico,female
915777,Pakistan,Khawasra,"male, male, male"
710868,Timor-Leste,Viqueque,female
1225048,Kenya,Kakamega,female
776414,Philippines,"Bais, Negros Oriental",female
950968,Uganda,Hoima,male
755687,Philippines,"Binalbagan, Negros Occidental",female
861394,Mali,Cinzana Gare,"female, female, female, female"
790181,Uganda,Ishaka,male
1122125,Palestine,"Rafah city, Gaza Strip",male
1325531,Philippines,"Roxas City, Capiz",female
762920,Kenya,Tiribe,female
1065048,Haiti,Croix-des-Bouquets,female
1103067,Philippines,"Calape, Bohol",female
929700,Tajikistan,J. Rasulov,male
1022578,Philippines,Pasay City,male
1197294,Philippines,"Oroquieta-Mobod, Oroquieta City",female
1017961,Philippines,"Carmen, Bohol",female
737796,El Salvador,,female
1120641,Philippines,"Dagohoy, Bohol",female
877603,Colombia,Cartagena de Indias,female
722898,El Salvador,Ciudad El Triunfo,male
864957,Philippines,"Tudela - Tudela ,Misamis Occidental",female
943082,El Salvador,,female
1125603,El Salvador,Jiquilisco,female
1006240,Philippines,"Tanjay, Negros Oriental",female
1077900,Paraguay,Ita,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1201333,Vietnam,05 Tân Lộc,"female, female, female"
717369,Pakistan,Rawalpindi,female
727879,Philippines,"Cagay-anon,Sinacaban,Misamis Occidental",female
868642,Colombia,Sampues,male
1288035,Burkina Faso,"Gounghin, Ouagadougou",female
1304617,Lesotho,Ha Liphoto Thaba-Bosiu,"female, female, male, female, female, female, male"
1019552,El Salvador,,female
671103,Kenya,Nakuru,male
758250,El Salvador,Usulután,male
1150354,Peru,Paucartambo - Cusco,"male, female, male, female, male, female, female"
1129774,Togo,Agoe,female
960244,Philippines,"Siaton, Negros Oriental",female
760213,Rwanda,,male
1325981,Colombia,Barranquilla,male
1044920,Philippines,"Bais, Negros Oriental",female
936897,Philippines,"Narra, Palawan",female
1054998,Georgia,Kutaisi,female
1243246,Philippines,"Sagbayan,Bohol",female
750443,Yemen,Taiz,"female, female, female, female"
815780,El Salvador,,female
686862,Peru,Paucartambo - Cusco,male
1168536,Philippines,"Dumaguete, Negros Oriental",female
1154819,Nigeria,Kaduna,male
744995,Philippines,Misamis Occidental,female
763515,Kenya,Machakos,female
849147,Yemen,Taiz,male
1251098,Uganda,Ishaka,male
694655,Zimbabwe,Umzingwane,female
744544,Nigeria,Kaduna,male
1264378,Honduras,Trojes,male
998139,Lebanon,,female
1124464,Kenya,Kisumu,female
1015648,Vietnam,"Quang Trach, Quang Binh",female
771158,Guatemala,Suchitepéquez,female
769513,Togo,Adidogomé,female
1264205,El Salvador,San Miguel,female
1199658,Philippines,"Taytay, Palawan",female
795563,Uganda,Nakaloke,male
1136222,Honduras,San Lorenzo,female
1190571,El Salvador,Jiquilisco,female
662124,Georgia,Terjola,female
750993,India,Maynaguri,female
839719,Philippines,"Catbalogan, Samar",female
1276522,Timor-Leste,manatuto,female
866706,Philippines,"Cordova, Cebu",female
1258383,Philippines,"Tanjay, Negros Oriental",female
848485,Kyrgyzstan,"""The first May"" village",female
1001125,Philippines,"Bais, Negros Oriental",female
1142472,Armenia,Kapan,male
1186514,Lebanon,Ain Al Helwi,male
1043431,Mali,Banantoumou,"female, male, female, female, male, male, male"
752582,The Democratic Republic of the Congo,"Goma, North Kivu province","female, female, male, male, female, male, female, female, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female"
972063,Azerbaijan,Bilasuvar,female
679410,Philippines,"Silang, Cavite",female
1019048,Honduras,Santa Barbara,female
775777,United States,"Bonsall, CA",male
726573,Vietnam,Thanh Hoa City,"female, female, female"
1244318,El Salvador,El Transito,female
1251308,Kenya,Mwambalazi,female
773504,Senegal,,male
861480,Pakistan,Sahiwal,female
1239177,Nepal,Tangal,female
997051,Philippines,"Kabankalan, Negros Occidental",female
665498,El Salvador,,male
751003,Nigeria,Kaduna,male
668540,Paraguay,Mariano R. Alonso,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1246467,United States,,female
1190403,Palestine,"Ramallah City, West Bank",male
994471,Philippines,"Dumaguete, Negros Oriental",female
1126155,Kenya,Naivasha,female
792444,Cambodia,Prey Veng,"female, female, female, male"
906662,Kenya,Kisii,female
744103,Samoa,Saleapaga,female
1319757,Sierra Leone,Goderich,female
889803,Paraguay,Mariano R. Alonso,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1210172,Paraguay,Caaguazú,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1213875,Kenya,Maua,female
1209653,Indonesia,,female
1038846,Uganda,Lira,"female, female, female, female, female, female, female, male"
941338,Pakistan,Gujranwala,female
664148,Colombia,Bogotà,male
813641,Peru,Huarochiri,"female, female, female, female, female, female, male, female, female, female"
1016562,Philippines,"Pan-ay, Capiz",female
1209294,Colombia,Bogotá,female
976808,Pakistan,Lahore,"female, female"
847337,Philippines,"Aquib, Piat, Cagayan",female
1257429,Ecuador,Lita,male
790670,Philippines,"Cauayan, Negros Occidental",female
1225642,Kenya,Voi,female
973967,Lebanon,Aley,male
939064,Cambodia,Kompong Thom,"female, female, female, female, female"
1040182,Indonesia,,"female, female, female, female, female"
985658,Tajikistan,Dushanbe,female
851952,Samoa,Satuimalufilufi,female
1121902,Guatemala,"San Mateo Milpas Altas,Antigua Guatemala","female, female"
1120643,Cambodia,"Banteay Meanchey Province, Mongkul Borey District","female, female"
731639,Sierra Leone,Waterloo,female
1183102,Palestine,Jabalia-Gaza Strip,female
1154955,El Salvador,Osicala,female
955839,Kenya,Matuu,female
1198076,El Salvador,San Miguel,male
687988,Pakistan,Lahore,female
1168800,Philippines,"Liloan, Cebu",female
1305949,El Salvador,,female
1159893,Bolivia,El Alto,female
1200596,Indonesia,,"female, female, female, female, female, female"
747294,Philippines,"Palayag, Amulung, Cagayan",female
1300075,Kenya,Kakamega,female
1207274,Ghana,Sagnarigu,female
668173,Philippines,"Obay, Polanco, Zamboanga Del Norte",female
1224187,Philippines,Oroquieta- Oroquieta City,female
688466,Guatemala,Villa Nueva,"female, female"
1229454,Cambodia,Kampot,"female, female, female, female"
713834,Sierra Leone,Waterloo2,female
1076376,El Salvador,Gotera,male
1034085,Philippines,"San Dionisio, Iloilo",female
668391,Kenya,Mwambalazi,female
1284236,Paraguay,Villa Elisa,female
1229902,Pakistan,Rawalpindi,female
1059275,Colombia,Ebéjico,male
744483,Nigeria,Kaduna,female
1181383,Paraguay,Ybycuí,female
1196888,Philippines,"Dipolog - Dicayas, Dipolog City, Zamboanga del Nor",female
1026430,India,"Semliguda, Odisha","female, female, female"
892599,Philippines,"SINDANGAN-DISUD, SINDANGAN, ZAMBOANGA DEL NORTE",female
1098416,Philippines,"Palo, Leyte",female
784099,Indonesia,Tangerang,female
1112061,Cambodia,Kampong Cham Province,"female, male, female"
708888,Peru,Huarochiri,"female, female, female, female, female, female"
798781,Colombia,,
1111652,Kenya,Kilifi,female
836172,Bolivia,Cochabamba,male
1116142,Philippines,"Polo Bato, Plaridel, Mis. Occ",female
1173205,Jordan,Baqaa,female
664337,Kenya,Kisauni,female
1155799,Nigeria,Kaduna,male
708140,Rwanda,,female
1072820,Colombia,Momil,female
928588,Tajikistan,Buston,female
768693,Zimbabwe,Nyanga,female
1209449,Cambodia,Prey Veng,"female, female, female"
1002751,Pakistan,Lahore,"female, female"
939276,Pakistan,Lahore,female
824734,Kenya,Kitale,female
979396,Nigeria,Kaduna,male
666247,Burundi,Gitega,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female, male, female, female, female"
992662,Philippines,"Liloan, Cebu",female
828827,Pakistan,Mansehra,female
1215375,Mali,sourou,"female, female, female, female, female, female, female, female, female, female, male"
1194122,Paraguay,Caaguazú,male
996831,Kenya,Bungoma South,"male, male, male, female, female, male, female, female, female, female, female, male, female, male, male, female"
1113389,Nigeria,Kaduna,male
798326,Philippines,"Compostela, Cebu",female
995307,Palestine,"Dier Al-Balah, Gaza Strip",male
951795,Colombia,Barranquilla,male
1212959,Colombia,Barranquilla,female
1226400,Cambodia,Kampot,"male, female"
1119239,Colombia,San Antonio de Palmito,male
677511,Philippines,"Obay, Polanco, Zamboanga Del Norte",female
1198966,Kenya,Webuye,"female, female, female, male, male, female, male, female, female, female, female"
1303805,Cambodia,Preah Sihanouk,"female, female, female, female"
726484,Peru,Yamango - Morropon - Piura,male
908170,Mali,Yangasso,"female, male, female, male, female"
1184156,Philippines,"Tubigon, Bohol",female
751024,Yemen,Sana'a,"female, female, female, female"
